customerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Churn,Contract
5766-ZJYBB,45,2,40.129999999999995,2,1,1,Hibernating,Yes,Month-to-month
5774-QPLTF,5,52,1054.52,5,4,3,Loyal Customers,No,One year
5774-XZTQC,30,9,185.87,2,2,1,Hibernating,No,Month-to-month
5777-KJIRB,11,42,2126.31,5,4,4,Champions,No,One year
5777-ZPQNC,13,14,277.94,4,2,1,Potential Loyalists,No,One year
5778-BVOFB,9,9,526.03,5,2,2,Potential Loyalists,No,Month-to-month
5780-INQIK,18,10,472.57,4,2,2,Potential Loyalists,No,Month-to-month
5781-BKHOP,14,73,7371.4,4,5,5,Champions,No,Two year
5781-RFZRP,14,72,5282.06,4,5,5,Champions,No,Two year
5787-KXGIY,17,71,1378.91,4,5,3,Loyal Customers,No,Two year
5788-YPOEG,17,34,2882.9,4,3,4,Needs Attention,No,Two year
5789-LDFXO,13,25,601.03,4,3,2,Potential Loyalists,No,One year
5791-KAJFD,9,55,3783.07,5,4,4,Champions,No,One year
5792-JALQC,10,51,3023.4,5,4,4,Champions,No,Two year
5793-YOLJN,1,54,1142.6,5,4,3,Loyal Customers,No,Two year
5795-BKOYE,31,70,4128.73,2,5,4,At Risk,No,One year
5795-KTGUD,15,70,7724.7,4,5,5,Champions,No,Two year
5797-APWZC,30,2,176.81,2,1,1,Hibernating,Yes,Month-to-month
5799-JRCZO,29,65,1255.92,2,5,3,At Risk,No,Two year
5802-ADBRC,10,49,5100.78,5,4,5,Champions,No,One year
5803-NQJZO,18,74,5030.68,4,5,5,Champions,No,Two year
5804-HYIEZ,32,72,7619.47,2,5,5,At Risk,No,Month-to-month
5804-JMYIO,11,40,786.61,5,3,2,Potential Loyalists,No,Two year
5804-LEPIM,35,3,217.41000000000003,2,1,1,Hibernating,Yes,Month-to-month
5808-TOTXO,10,4,83.66,5,1,1,Potential Loyalists,No,One year
5811-IWXYM,16,52,5260.23,4,4,5,Champions,No,One year
5813-UECBU,112,32,2725.4,1,3,4,At Risk,Yes,Month-to-month
5815-HGGHV,32,19,1211.86,2,2,3,Needs Attention,No,One year
5816-JMLGY,19,70,5646.3,4,5,5,Champions,No,Two year
5816-QVHRX,15,37,3722.73,4,3,4,Needs Attention,No,Month-to-month
5816-SCGFC,17,8,409.11,4,2,2,Potential Loyalists,No,Month-to-month
5820-PTRYM,22,55,3713.93,3,4,4,Needs Attention,No,One year
5821-MMEIL,26,57,1136.82,3,4,3,Loyal Customers,No,Two year
5825-XJOCM,19,50,3225.54,4,4,4,Champions,No,One year
5827-MWCZK,6,58,5703.94,5,4,5,Champions,No,Month-to-month
5828-AVIPD,173,19,1955.82,1,2,3,Needs Attention,Yes,One year
5828-DWPIL,28,61,5383.93,2,5,5,At Risk,No,Month-to-month
5829-NVSQN,20,25,1715.5,3,3,3,Loyal Customers,No,One year
5832-EXGTT,13,30,1804.99,4,3,3,Potential Loyalists,No,Month-to-month
5832-TRLPB,17,28,2137.4,4,3,4,Needs Attention,No,One year
5832-XKAES,57,4,289.89,2,1,1,Hibernating,Yes,Month-to-month
5834-ASPWA,113,1,72.0,1,1,1,Hibernating,Yes,Month-to-month
5835-BEQEU,110,2,145.41,1,1,1,Hibernating,Yes,Month-to-month
5837-LXSDN,9,20,1173.64,5,3,3,Potential Loyalists,No,One year
5839-SUYVZ,16,16,1178.91,4,2,3,Potential Loyalists,No,Month-to-month
5840-NVDCG,13,18,1213.53,4,2,3,Potential Loyalists,No,Two year
5842-POCOP,172,5,454.93,1,1,2,Hibernating,Yes,Month-to-month
5843-TTHGI,28,19,941.93,2,2,2,Hibernating,No,Month-to-month
5844-QVTAT,34,35,2063.96,2,3,3,At Risk,No,One year
5845-BZZIB,25,34,683.44,3,3,2,Loyal Customers,No,Two year
5846-ABOBJ,16,73,1796.55,4,5,3,Loyal Customers,No,Two year
5846-NEQVZ,15,73,5187.43,4,5,5,Champions,No,Two year
5846-QFDFI,32,35,3077.0,2,3,4,At Risk,No,Month-to-month
5847-MXBEO,23,24,494.26,3,3,2,Loyal Customers,No,One year
5848-FHRFC,1,68,1356.8,5,5,3,Loyal Customers,No,Two year
5849-ASHZJ,20,29,587.47,3,3,2,Loyal Customers,No,One year
5850-BDWCY,3,6,120.81,5,1,1,Potential Loyalists,No,Month-to-month
5854-KSRBJ,7,69,1773.91,5,5,3,Loyal Customers,No,Two year
5855-EIBDE,13,50,5359.0,4,4,5,Champions,No,Two year
5857-TYBCJ,6,44,3920.15,5,4,4,Champions,No,Month-to-month
5857-XRECV,22,1,21.13,3,1,1,Needs Attention,No,One year
5858-EAFCZ,28,1,46.79,2,1,1,Hibernating,No,Month-to-month
5859-HZYLF,35,25,478.01,2,3,2,Needs Attention,No,Two year
5862-BRIXZ,15,47,2848.35,4,4,4,Champions,No,Two year
5863-OOKCL,32,10,192.3,2,2,1,Hibernating,No,Month-to-month
5868-CZJDR,78,2,61.14,1,1,1,Hibernating,Yes,Month-to-month
5868-YTYKS,11,3,59.72,5,1,1,Potential Loyalists,No,Month-to-month
5868-YWPDW,163,8,670.58,1,2,2,Hibernating,Yes,Month-to-month
5871-DGTXZ,30,33,651.9,2,3,2,Needs Attention,No,One year
5872-OEQNH,16,62,2732.98,4,5,4,Champions,No,One year
5875-YPQFJ,112,1,66.36,1,1,1,Hibernating,Yes,Month-to-month
5876-HZVZM,68,8,449.92,2,2,2,Hibernating,Yes,Month-to-month
5876-QMYLD,32,22,444.77,2,3,2,Needs Attention,No,One year
5879-HMFFH,24,73,6449.54,3,5,5,Needs Attention,No,Two year
5879-SESNB,24,10,744.39,3,2,2,Needs Attention,No,Month-to-month
5882-CMAZQ,8,7,246.26,5,2,1,Potential Loyalists,No,Month-to-month
5883-GTGVD,57,19,1898.08,2,2,3,Needs Attention,Yes,Month-to-month
5884-FBCTL,23,71,1775.13,3,5,3,Loyal Customers,No,Two year
5884-GCYMI,51,2,142.41,2,1,1,Hibernating,Yes,Month-to-month
5886-VLQVU,9,36,3192.8,5,3,4,Needs Attention,No,Month-to-month
5887-IKKYO,16,60,5651.95,4,4,5,Champions,No,Two year
5889-JTMUL,105,51,4865.72,1,4,5,At Risk,Yes,Month-to-month
5889-LFOLL,125,12,1001.63,1,2,3,Needs Attention,Yes,Month-to-month
5893-KCLGT,16,74,1464.02,4,5,3,Loyal Customers,No,Two year
5893-PYOLZ,27,57,4667.41,3,4,5,Needs Attention,No,Two year
5895-QSXOD,23,11,755.33,3,2,2,Needs Attention,No,Month-to-month
5896-NPFWW,120,2,98.44999999999999,1,1,1,Hibernating,Yes,Month-to-month
5897-ZYEKH,12,67,7073.42,4,5,5,Champions,No,One year
5898-IGSLP,33,32,2853.1,2,3,4,At Risk,No,Month-to-month
5899-MQZZL,58,12,896.76,2,2,2,Hibernating,Yes,Month-to-month
5899-OUVKV,24,32,3024.83,3,3,4,Needs Attention,No,Month-to-month
5902-WBLSE,25,69,1381.57,3,5,3,Loyal Customers,No,Two year
5906-BFOZT,13,1,18.01,4,1,1,Potential Loyalists,No,Month-to-month
5906-CVLHP,120,45,2427.39,1,4,4,At Risk,Yes,One year
5906-DVAPM,10,56,4203.5,5,4,4,Champions,No,One year
5908-QMGOE,100,17,1258.25,1,2,3,Needs Attention,Yes,Month-to-month
5909-ECHUI,39,2,114.06,2,1,1,Hibernating,Yes,Month-to-month
5913-INRQV,17,34,3055.81,4,3,4,Needs Attention,No,One year
5914-DVBWJ,174,20,1696.69,1,3,3,At Risk,Yes,Month-to-month
5914-GXMDA,29,33,635.31,2,3,2,Needs Attention,No,One year
5914-XRFQB,14,73,8460.08,4,5,5,Champions,No,Two year
5915-ANOEI,4,72,5630.62,5,5,5,Champions,No,Two year
5915-DGNVC,26,49,3523.79,3,4,4,Needs Attention,No,One year
5916-QEWPT,15,1,74.74,4,1,1,Potential Loyalists,No,Month-to-month
5917-HBSDW,17,39,750.27,4,3,2,Potential Loyalists,No,Month-to-month
5917-RYRMG,29,33,639.45,2,3,2,Needs Attention,No,One year
5918-VUKWP,16,31,637.79,4,3,2,Potential Loyalists,No,One year
5919-TMRGD,111,1,81.27,1,1,1,Hibernating,Yes,Month-to-month
5919-VCZYM,9,2,41.46,5,1,1,Potential Loyalists,No,Month-to-month
5921-NGYRH,31,66,4823.44,2,5,5,At Risk,No,Month-to-month
5922-ABDVO,37,18,1596.91,2,2,3,Needs Attention,Yes,Month-to-month
5923-GXUOC,64,10,1032.25,2,2,3,Needs Attention,Yes,Month-to-month
5924-IFQTT,25,15,1085.34,3,2,3,Needs Attention,No,Month-to-month
5924-SNGKP,18,43,858.75,4,4,2,Loyal Customers,No,One year
5928-QLDHB,11,11,853.72,5,2,2,Potential Loyalists,No,Month-to-month
5930-GBIWP,15,71,5785.8,4,5,5,Champions,No,Two year
5931-FLJJF,39,9,646.73,2,2,2,Hibernating,Yes,Month-to-month
5934-RMPOV,20,21,1786.58,3,3,3,Loyal Customers,No,Month-to-month
5934-TSSAU,19,23,1728.58,4,3,3,Potential Loyalists,No,Month-to-month
5935-FCCNB,17,17,1605.74,4,2,3,Potential Loyalists,No,Month-to-month
5937-EORGB,8,15,1448.35,5,2,3,Potential Loyalists,No,Month-to-month
5939-SXWHM,10,48,1278.29,5,4,3,Loyal Customers,No,Two year
5939-XAIXZ,24,21,1180.75,3,3,3,Loyal Customers,No,Month-to-month
5940-AHUHD,131,2,140.74,1,1,1,Hibernating,Yes,Month-to-month
5940-NFXKV,179,21,1748.53,1,3,3,At Risk,Yes,Month-to-month
5944-UGLLK,25,53,2895.75,3,4,4,Needs Attention,No,One year
5945-AZYHT,24,70,7630.12,3,5,5,Needs Attention,No,One year
5947-SGKCL,22,14,1497.28,3,2,3,Needs Attention,No,Month-to-month
5948-UJZLF,9,1,47.14,5,1,1,Potential Loyalists,No,Month-to-month
5949-EBSQK,130,6,375.37,1,1,2,Hibernating,Yes,Month-to-month
5949-HGVJL,7,26,1933.11,5,3,3,Potential Loyalists,No,Month-to-month
5949-XIKAE,83,8,669.13,1,2,2,Hibernating,Yes,Month-to-month
5950-AAAGJ,16,17,1431.1100000000001,4,2,3,Potential Loyalists,No,Month-to-month
5951-AOFIH,18,32,2127.73,4,3,4,Needs Attention,No,Month-to-month
5954-BDFSG,18,73,7859.95,4,5,5,Champions,No,Two year
5955-EPOAZ,29,7,149.93,2,2,1,Hibernating,No,Month-to-month
5955-ERIHD,139,19,1794.12,1,2,3,Needs Attention,Yes,Month-to-month
5956-VKDTT,106,4,287.59000000000003,1,1,1,Hibernating,Yes,Month-to-month
5956-YHHRX,24,21,2170.04,3,3,4,Needs Attention,No,Month-to-month
5959-BELXA,103,32,3042.36,1,3,4,At Risk,Yes,Month-to-month
5960-MVTUK,10,4,121.58,5,1,1,Potential Loyalists,No,Month-to-month
5960-WPXQM,182,3,241.49,1,1,1,Hibernating,Yes,Month-to-month
5961-VUSRV,15,11,214.07,4,2,1,Potential Loyalists,No,One year
5965-GGPRW,19,73,7694.5199999999995,4,5,5,Champions,No,Two year
5966-EMAZU,4,64,7031.92,5,5,5,Champions,No,One year
5968-HYJRZ,19,47,1162.31,4,4,3,Loyal Customers,No,Two year
5968-VXZLG,4,1,50.09,5,1,1,Potential Loyalists,No,Month-to-month
5968-XQIVE,13,72,6437.47,4,5,5,Champions,No,One year
5970-GHJAW,24,47,950.09,3,4,2,Loyal Customers,No,Two year
5973-EJGDP,22,52,4559.24,3,4,5,Needs Attention,No,Month-to-month
5975-BAICR,27,37,2352.34,3,3,4,Needs Attention,No,One year
5976-JCJRH,114,9,630.98,1,2,2,Hibernating,Yes,Month-to-month
5977-CKHON,28,44,4086.29,2,4,4,At Risk,No,Month-to-month
5980-BDHPY,32,74,6416.57,2,5,5,At Risk,No,Two year
5980-NOPLP,139,44,4180.07,1,4,4,At Risk,Yes,Month-to-month
5981-ITEMU,108,42,4093.55,1,4,4,At Risk,Yes,Month-to-month
5981-ZVXOT,9,37,4012.92,5,3,4,Needs Attention,No,One year
5982-FPVQN,34,38,3613.03,2,3,4,At Risk,No,Month-to-month
5982-PSMKW,30,25,2287.2,2,3,4,At Risk,No,Two year
5982-XMDEX,11,64,1683.34,5,5,3,Loyal Customers,No,Two year
5985-BEHZK,32,73,7590.01,2,5,5,At Risk,No,One year
5985-TBABQ,29,34,2538.6,2,3,4,At Risk,No,One year
5986-WWXDV,12,39,755.75,4,3,2,Potential Loyalists,No,One year
5989-AXPUC,28,68,8082.83,2,5,5,At Risk,No,Two year
5989-OMNJE,25,24,1371.29,3,3,3,Loyal Customers,No,One year
5989-PGKJB,7,17,1448.71,5,2,3,Potential Loyalists,No,Month-to-month
5993-BQHEA,29,12,235.66,2,2,1,Hibernating,No,One year
5993-JSUWV,15,65,3991.16,4,5,4,Champions,No,Two year
5995-LFTLE,13,59,1486.22,4,4,3,Loyal Customers,No,Two year
5995-OIGLP,135,13,732.49,1,2,2,Hibernating,Yes,Month-to-month
5995-SNNEW,4,23,2369.04,5,3,4,Needs Attention,No,Month-to-month
5995-WWKKG,13,36,713.51,4,3,2,Potential Loyalists,No,One year
5996-DAOQL,3,1,21.18,5,1,1,Potential Loyalists,No,Month-to-month
5996-EBTKM,24,67,4653.76,3,5,5,Needs Attention,No,Two year
5996-NRVXR,8,41,4057.8,5,4,4,Champions,No,One year
5997-OPVFA,9,74,6621.71,5,5,5,Champions,No,Two year
5998-DZLYR,33,63,5907.69,2,5,5,At Risk,No,Two year
5998-VVEJY,111,27,2158.43,1,3,4,At Risk,Yes,Month-to-month
5999-LCXAO,10,1,29.42,5,1,1,Potential Loyalists,No,Month-to-month
6000-APYLU,100,10,842.9399999999999,1,2,2,Hibernating,Yes,Month-to-month
6000-UKLWI,11,42,855.5699999999999,5,4,2,Loyal Customers,No,Two year
6005-OBZPH,37,27,2422.39,2,3,4,At Risk,Yes,Month-to-month
6007-TCTST,23,71,8207.52,3,5,5,Needs Attention,No,Two year
6008-NAIXK,26,55,3051.52,3,4,4,Needs Attention,No,One year
6010-DDPPW,31,71,1780.72,2,5,3,At Risk,No,Two year
6013-BHCAW,8,62,5009.76,5,5,5,Champions,No,Two year
6015-VVHHE,145,7,578.01,1,2,2,Hibernating,Yes,Month-to-month
6016-LVTJQ,10,35,726.75,5,3,2,Potential Loyalists,No,Month-to-month
6016-NXBNJ,27,34,646.94,3,3,2,Loyal Customers,No,One year
6017-PPLPX,78,21,1460.3600000000001,1,3,3,At Risk,Yes,Month-to-month
6022-KOUQO,10,3,85.03999999999999,5,1,1,Potential Loyalists,No,Month-to-month
6022-UGGSO,43,32,2376.05,2,3,4,At Risk,Yes,Month-to-month
6023-GSSXW,6,70,4275.04,5,5,4,Champions,No,Two year
6023-YEBUP,131,2,195.38,1,1,1,Hibernating,Yes,Month-to-month
6024-RUGGH,29,72,1818.53,2,5,3,At Risk,No,Two year
6029-CSMJE,6,16,411.93,5,2,2,Potential Loyalists,No,Month-to-month
6029-WTIPC,44,38,3904.34,2,3,4,At Risk,Yes,Month-to-month
6030-REHUX,13,27,3003.58,4,3,4,Needs Attention,No,Month-to-month
6032-IGALN,74,3,73.6,1,1,1,Hibernating,Yes,Month-to-month
6032-KRXXO,172,30,2673.39,1,3,4,At Risk,Yes,Month-to-month
6034-YMTOB,13,6,469.59000000000003,4,1,2,Potential Loyalists,No,Month-to-month
6034-ZRYCV,74,72,3900.36,1,5,4,At Risk,Yes,Two year
6035-BXTTY,21,31,1696.52,3,3,3,Loyal Customers,No,Month-to-month
6035-RIIOM,25,55,5385.21,3,4,5,Needs Attention,No,Two year
6036-TTFYU,11,15,290.6,5,2,1,Potential Loyalists,No,Month-to-month
6038-GCYEC,67,23,1257.9,2,3,3,At Risk,Yes,Month-to-month
6040-CGACY,29,14,276.15,2,2,1,Hibernating,No,Month-to-month
6047-SUHPR,22,41,2465.3,3,4,4,Needs Attention,No,One year
6047-YHPVI,42,5,352.28,2,1,2,Hibernating,Yes,Month-to-month
6048-NJXHX,5,42,834.3,5,4,2,Loyal Customers,No,Two year
6048-QBXKL,12,2,110.93,4,1,1,Potential Loyalists,No,Month-to-month
6048-UWKAL,27,68,7160.16,3,5,5,Needs Attention,No,Two year
6050-FFXES,24,68,7045.39,3,5,5,Needs Attention,No,Two year
6050-IJRHS,7,70,7476.12,5,5,5,Champions,No,One year
6051-PTVNS,15,55,1049.1200000000001,4,4,3,Loyal Customers,No,One year
6060-DRTNL,58,6,533.92,2,1,2,Hibernating,Yes,Month-to-month
6060-QBMGV,9,71,1414.05,5,5,3,Loyal Customers,No,Two year
6061-GWWAV,30,43,3019.73,2,4,4,At Risk,No,One year
6061-PQHMK,10,25,493.45,5,3,2,Potential Loyalists,No,One year
6064-PUPMC,18,23,1329.21,4,3,3,Potential Loyalists,No,One year
6064-ZATLR,11,29,1525.6100000000001,5,3,3,Potential Loyalists,No,Two year
6067-NGCEU,31,67,7415.03,2,5,5,At Risk,No,Month-to-month
6072-NUQCB,14,23,465.05,4,3,2,Potential Loyalists,No,One year
6075-QMNRR,8,53,2629.29,5,4,4,Champions,No,Month-to-month
6075-SLNIL,17,39,3687.14,4,3,4,Needs Attention,No,Month-to-month
6077-BDPXA,24,2,138.86,3,1,1,Needs Attention,No,Month-to-month
6078-VESFR,26,12,857.09,3,2,2,Needs Attention,No,Month-to-month
6080-LNESI,13,50,1233.47,4,4,3,Loyal Customers,No,Two year
6080-TCMYC,6,42,3390.86,5,4,4,Champions,No,Month-to-month
6082-GLJIX,29,19,367.44,2,2,2,Hibernating,No,Month-to-month
6082-OQFBA,28,22,433.78,2,3,2,Needs Attention,No,One year
6086-ESGRL,42,2,156.54000000000002,2,1,1,Hibernating,Yes,Month-to-month
6087-MVHJH,52,15,1354.93,2,2,3,Needs Attention,Yes,Month-to-month
6087-YPWHO,31,71,4851.97,2,5,5,At Risk,No,Two year
6088-BXMRG,11,34,3371.71,5,3,4,Needs Attention,No,Month-to-month
6092-QZVPP,17,36,2873.97,4,3,4,Needs Attention,No,Month-to-month
6094-ZIVKX,18,68,3675.48,4,5,4,Champions,No,One year
6096-EGVTU,18,65,1615.73,4,5,3,Loyal Customers,No,One year
6097-EQISJ,82,68,6972.26,1,5,5,At Risk,Yes,One year
6100-FJZDG,26,26,521.72,3,3,2,Loyal Customers,No,One year
6100-QQHEB,90,18,1674.25,1,2,3,Needs Attention,Yes,Month-to-month
6101-IMRMM,70,7,676.6,1,2,2,Hibernating,Yes,Month-to-month
6103-BOCOU,33,27,2178.44,2,3,4,At Risk,No,Month-to-month
6103-LIANB,3,60,5926.31,5,4,5,Champions,No,Two year
6103-QCKFX,8,46,2592.84,5,4,4,Champions,No,Month-to-month
6108-OQZDQ,83,5,495.64,1,1,2,Hibernating,Yes,Month-to-month
6110-OHIHY,95,5,394.93,1,1,2,Hibernating,Yes,Month-to-month
6112-KTHFQ,28,12,230.51,2,2,1,Hibernating,No,Month-to-month
6114-TCFID,19,31,1239.81,4,3,3,Potential Loyalists,No,One year
6115-ZTBFQ,10,72,4783.63,5,5,5,Champions,No,Two year
6116-RFVHN,24,35,3468.2200000000003,3,3,4,Needs Attention,No,Month-to-month
6119-SPUDB,24,45,1726.34,3,4,3,Loyal Customers,No,Two year
6120-RJKLU,20,62,4968.97,3,5,5,Needs Attention,No,Two year
6121-TNHBO,34,64,5299.15,2,5,5,At Risk,No,One year
6121-VZNQB,57,1,19.1,2,1,1,Hibernating,Yes,Month-to-month
6122-EFVKN,24,24,869.33,3,3,2,Loyal Customers,No,Two year
6122-LJADA,15,70,6310.57,4,5,5,Champions,No,Two year
6124-ACRHJ,27,1,20.18,3,1,1,Needs Attention,No,Month-to-month
6127-ISGTU,176,18,1505.46,1,2,3,Needs Attention,Yes,Month-to-month
6127-IYJOZ,9,1,46.33,5,1,1,Potential Loyalists,No,Month-to-month
6128-AQBMT,4,41,2189.13,5,4,4,Champions,No,Month-to-month
6128-CZOMY,103,3,137.63,1,1,1,Hibernating,Yes,Month-to-month
6128-DAFVY,21,57,2519.69,3,4,4,Needs Attention,No,Month-to-month
6131-FOYAS,24,37,2232.5099999999998,3,3,4,Needs Attention,No,Month-to-month
6131-IUNXN,17,19,384.68,4,2,2,Potential Loyalists,No,Month-to-month
6131-JLWZM,24,15,300.0,3,2,2,Needs Attention,No,Month-to-month
6133-OZILE,30,20,700.34,2,3,2,Needs Attention,No,Month-to-month
6134-KWTBV,21,62,1464.18,3,5,3,Loyal Customers,No,Two year
6135-OZQVA,16,8,416.06,4,2,2,Potential Loyalists,No,Month-to-month
6137-MFAJN,23,50,2252.83,3,4,4,Needs Attention,No,Month-to-month
6137-NICCO,10,6,573.39,5,1,2,Potential Loyalists,No,Month-to-month
6139-ZZRBQ,28,63,1272.56,2,5,3,At Risk,No,Two year
6140-QNRQQ,134,1,75.02,1,1,1,Hibernating,Yes,Month-to-month
6141-OOXUQ,133,1,21.36,1,1,1,Hibernating,Yes,Month-to-month
6142-VSJQO,153,1,45.78,1,1,1,Hibernating,Yes,Month-to-month
6143-JQKEA,34,10,463.11,2,2,2,Hibernating,No,Month-to-month
6145-NNPNO,16,1,42.23,4,1,1,Potential Loyalists,No,Month-to-month
6147-CBCRA,7,32,653.99,5,3,2,Potential Loyalists,No,Month-to-month
6152-ONASV,25,69,4020.06,3,5,4,Needs Attention,No,One year
6156-UZDLF,9,25,2174.34,5,3,4,Needs Attention,No,One year
6158-DWPZT,116,10,244.51,1,2,1,Hibernating,Yes,One year
6158-HDPXZ,21,1,27.19,3,1,1,Needs Attention,No,Month-to-month
6161-ERDGD,25,73,6287.81,3,5,5,Needs Attention,No,One year
6161-UUUTA,60,2,163.22,2,1,1,Hibernating,Yes,Month-to-month
6164-HAQTX,19,73,3919.52,4,5,4,Champions,No,Two year
6164-HXUGH,7,5,101.99000000000001,5,1,1,Potential Loyalists,No,Month-to-month
6166-ILMNY,143,1,69.96,1,1,1,Hibernating,Yes,Month-to-month
6166-YIPFO,21,71,4579.66,3,5,5,Needs Attention,No,Two year
6168-WFVVF,175,2,138.26999999999998,1,1,1,Hibernating,Yes,Month-to-month
6168-YBYNP,27,61,6853.14,3,5,5,Needs Attention,No,Month-to-month
6169-PGNCD,18,57,4260.58,4,4,4,Champions,No,Two year
6169-PPETC,4,34,696.38,5,3,2,Potential Loyalists,No,Two year
6171-ZTVYB,8,45,2982.88,5,4,4,Champions,No,Month-to-month
6172-FECYY,126,50,4199.4,1,4,4,At Risk,Yes,Month-to-month
6173-GOLSU,16,68,6545.78,4,5,5,Champions,No,Month-to-month
6173-ITPWD,54,47,3901.6,2,4,4,At Risk,Yes,Month-to-month
6174-NRBTZ,10,48,1462.11,5,4,3,Loyal Customers,No,One year
6175-IRFIT,32,7,543.2,2,2,2,Hibernating,No,Month-to-month
6176-YJWAS,32,72,7072.22,2,5,5,At Risk,No,Two year
6177-PEVRA,14,50,2755.04,4,4,4,Champions,No,Two year
6178-KFNHS,118,13,1009.4,1,2,3,Needs Attention,Yes,Month-to-month
6179-GJPSO,125,43,4564.25,1,4,5,At Risk,Yes,Month-to-month
6180-YBIQI,27,5,119.62,3,1,1,Needs Attention,No,Month-to-month
6181-AXXYF,34,72,1780.35,2,5,3,At Risk,No,Two year
6184-DYUOB,31,5,100.55,2,1,1,Hibernating,No,Month-to-month
6185-TASNN,23,2,92.32,3,1,1,Needs Attention,No,Month-to-month
6188-UXBBR,28,37,741.46,2,3,2,Needs Attention,No,One year
6194-HBGQN,13,53,4273.82,4,4,4,Champions,No,One year
6195-MELTI,5,57,3120.82,5,4,4,Champions,No,One year
6196-HBOBZ,7,65,6431.25,5,5,5,Champions,No,Two year
6198-PNNSZ,17,56,6088.89,4,4,5,Champions,No,One year
6198-RTPMF,17,17,1548.98,4,2,3,Potential Loyalists,No,Month-to-month
6198-ZFIOJ,26,4,297.17,3,1,2,Needs Attention,No,Month-to-month
6199-IPCAO,12,31,804.63,4,3,2,Potential Loyalists,No,Two year
6199-IWKGC,28,46,4610.78,2,4,5,At Risk,No,One year
6202-DYYFX,4,22,1680.76,5,3,3,Potential Loyalists,No,One year
6202-JVYEU,5,10,193.05,5,2,1,Potential Loyalists,No,One year
6203-HBZPA,13,52,3337.33,4,4,4,Champions,No,Two year
6204-IEUXJ,80,4,327.29,1,1,2,Hibernating,Yes,Month-to-month
6207-WIOLX,175,25,1475.42,1,3,3,At Risk,Yes,Month-to-month
6210-KBBPI,136,8,806.79,1,2,2,Hibernating,Yes,Month-to-month
6211-WHMYA,5,66,2938.02,5,5,4,Champions,No,Month-to-month
6211-WWLTF,14,63,6222.81,4,5,5,Champions,No,Two year
6212-ATMLK,29,50,4762.93,2,4,5,At Risk,No,Month-to-month
6214-EDAKZ,102,23,1275.75,1,3,3,At Risk,Yes,Month-to-month
6215-NQCPY,10,17,1730.82,5,2,3,Potential Loyalists,No,Month-to-month
6217-KDYWC,5,56,1101.32,5,4,3,Loyal Customers,No,Two year
6217-TOWGS,10,18,1351.69,5,2,3,Potential Loyalists,No,Month-to-month
6218-KNUBD,16,7,414.97,4,2,2,Potential Loyalists,No,Month-to-month
6221-AVQYL,162,1,74.07,1,1,1,Hibernating,Yes,Month-to-month
6223-DHJGV,5,43,901.34,5,4,2,Loyal Customers,No,One year
6227-FBDXH,23,70,6966.25,3,5,5,Needs Attention,No,One year
6227-HWPWX,101,14,978.29,1,2,3,Needs Attention,Yes,Month-to-month
6229-LSCKB,23,6,484.88,3,1,2,Needs Attention,No,Month-to-month
6229-UOLQL,28,56,2947.28,2,4,4,At Risk,No,One year
6230-BSUXY,73,1,79.69,1,1,1,Hibernating,Yes,Month-to-month
6231-WFGFH,28,3,63.81,2,1,1,Hibernating,No,Month-to-month
6233-HXJMX,7,46,4114.06,5,4,4,Champions,No,Month-to-month
6234-PFPXL,10,24,2294.55,5,3,4,Needs Attention,No,Month-to-month
6234-RAAPL,15,72,7188.16,4,5,5,Champions,No,Two year
6235-VDHOM,56,4,116.98,2,1,1,Hibernating,Yes,Month-to-month
6240-EURKS,89,19,670.24,1,2,2,Hibernating,Yes,Month-to-month
6242-FEGFD,16,65,6301.79,4,5,5,Champions,No,Two year
6242-MBHPK,31,24,2315.1,2,3,4,At Risk,No,Month-to-month
6242-SGYTS,23,64,6123.53,3,5,5,Needs Attention,No,One year
6243-OZGFH,27,25,1128.48,3,3,3,Loyal Customers,No,Month-to-month
6244-BESBM,10,68,6405.71,5,5,5,Champions,No,Two year
6248-BSHKG,13,61,1256.43,4,5,3,Loyal Customers,No,One year
6248-TKCQV,34,70,5685.48,2,5,5,At Risk,No,Two year
6250-CGGUN,10,54,4541.58,5,4,5,Champions,No,One year
6252-DFGTK,8,38,2596.29,5,3,4,Needs Attention,No,One year
6253-GNHWH,13,72,5116.97,4,5,5,Champions,No,Two year
6253-WRFHY,19,14,895.4,4,2,2,Potential Loyalists,No,One year
6257-DTAYD,9,73,7659.68,5,5,5,Champions,No,Two year
6257-RJOHI,19,3,157.32999999999998,4,1,1,Potential Loyalists,No,Month-to-month
6258-NGCNG,6,8,188.44,5,2,1,Potential Loyalists,No,Month-to-month
6258-PVZWJ,23,69,6248.98,3,5,5,Needs Attention,No,Two year
6259-WJQLC,30,34,2723.53,2,3,4,At Risk,No,Month-to-month
6260-ONULR,23,1,56.77,3,1,1,Needs Attention,No,Month-to-month
6260-XLACS,19,3,57.77,4,1,1,Potential Loyalists,No,One year
6261-LHRTG,25,27,1486.38,3,3,3,Loyal Customers,No,Month-to-month
6261-RCVNS,133,43,3158.51,1,4,4,At Risk,Yes,One year
6265-FRMTQ,23,30,604.06,3,3,2,Loyal Customers,No,Two year
6265-SXWBU,12,69,6623.7699999999995,4,5,5,Champions,No,One year
6266-QHOJZ,29,65,5836.55,2,5,5,At Risk,No,One year
